4.1081593e-05,2.5874873e-05,4.2444301e-05,2.3103938e-05
4.1081558e-05,2.5874505e-05,4.2439076e-05,2.3102892e-05
4.1081524e-05,2.5874144e-05,4.2433845e-05,2.3101851e-05
4.1081489e-05,2.5873791e-05,4.2428609e-05,2.3100816e-05
4.1081454e-05,2.5873445e-05,4.2423366e-05,2.3099785e-05
4.1081419e-05,2.5873106e-05,4.2418118e-05,2.3098760e-05
4.1081384e-05,2.5872775e-05,4.2412863e-05,2.3097739e-05
4.1081348e-05,2.5872452e-05,4.2407603e-05,2.3096724e-05
4.1081313e-05,2.5872136e-05,4.2402336e-05,2.3095714e-05
4.1081277e-05,2.5871828e-05,4.2397064e-05,2.3094709e-05
4.1081242e-05,2.5871527e-05,4.2391785e-05,2.3093709e-05
4.1081206e-05,2.5871233e-05,4.2386500e-05,2.3092714e-05
4.1081170e-05,2.5870948e-05,4.2381209e-05,2.3091724e-05
4.1081133e-05,2.5870670e-05,4.2375912e-05,2.3090740e-05
4.1081097e-05,2.5870399e-05,4.2370609e-05,2.3089760e-05
4.1081061e-05,2.5870136e-05,4.2365300e-05,2.3088785e-05
4.1081024e-05,2.5869881e-05,4.2359984e-05,2.3087816e-05
4.1080987e-05,2.5869633e-05,4.2354662e-05,2.3086851e-05
4.1080951e-05,2.5869393e-05,4.2349334e-05,2.3085892e-05
4.1080914e-05,2.5869161e-05,4.2343999e-05,2.3084937e-05
4.1080876e-05,2.5868936e-05,4.2338658e-05,2.3083987e-05
4.1080839e-05,2.5868719e-05,4.2333311e-05,2.3083043e-05
4.1080802e-05,2.5868510e-05,4.2327957e-05,2.3082103e-05
4.1080764e-05,2.5868309e-05,4.2322596e-05,2.3081168e-05
4.1080727e-05,2.5868115e-05,4.2317230e-05,2.3080238e-05
4.1080689e-05,2.5867929e-05,4.2311856e-05,2.3079313e-05
4.1080651e-05,2.5867751e-05,4.2306477e-05,2.3078393e-05
4.1080613e-05,2.5867580e-05,4.2301090e-05,2.3077478e-05
4.1080575e-05,2.5867417e-05,4.2295698e-05,2.3076568e-05
4.1080537e-05,2.5867262e-05,4.2290298e-05,2.3075662e-05
4.1080498e-05,2.5867115e-05,4.2284892e-05,2.3074762e-05
4.1080460e-05,2.5866976e-05,4.2279480e-05,2.3073866e-05
4.1080421e-05,2.5866845e-05,4.2274061e-05,2.3072975e-05
4.1080383e-05,2.5866722e-05,4.2268635e-05,2.3072089e-05
4.1080344e-05,2.5866607e-05,4.2263203e-05,2.3071208e-05
4.1080305e-05,2.5866499e-05,4.2257764e-05,2.3070332e-05
4.1080266e-05,2.5866400e-05,4.2252319e-05,2.3069460e-05
4.1080227e-05,2.5866309e-05,4.2246868e-05,2.3068593e-05
4.1080188e-05,2.5866226e-05,4.2241410e-05,2.3067731e-05
4.1080148e-05,2.5866152e-05,4.2235946e-05,2.3066874e-05
4.1080109e-05,2.5866085e-05,4.2230476e-05,2.3066021e-05
4.1080069e-05,2.5866026e-05,4.2225000e-05,2.3065174e-05
4.1080030e-05,2.5865976e-05,4.2219517e-05,2.3064331e-05
4.1079990e-05,2.5865934e-05,4.2214029e-05,2.3063492e-05
4.1079950e-05,2.5865900e-05,4.2208534e-05,2.3062659e-05
4.1079910e-05,2.5865874e-05,4.2203034e-05,2.3061830e-05
4.1079870e-05,2.5865856e-05,4.2197528e-05,2.3061005e-05
4.1079830e-05,2.5865847e-05,4.2192016e-05,2.3060186e-05
4.1079790e-05,2.5865846e-05,4.2186499e-05,2.3059371e-05
4.1079750e-05,2.5865853e-05,4.2180976e-05,2.3058561e-05
4.1079709e-05,2.5865868e-05,4.2175448e-05,2.3057755e-05
4.1079669e-05,2.5865892e-05,4.2169914e-05,2.3056954e-05
4.1079628e-05,2.5865924e-05,4.2164375e-05,2.3056158e-05
4.1079587e-05,2.5865964e-05,4.2158831e-05,2.3055366e-05
4.1079547e-05,2.5866012e-05,4.2153282e-05,2.3054579e-05
4.1079506e-05,2.5866069e-05,4.2147728e-05,2.3053796e-05
