1.7404413e-04,6.0560946e-05,6.1690867e-05,8.8783588e-06
1.7402504e-04,6.0560137e-05,6.1689321e-05,8.8779717e-06
1.7400607e-04,6.0559321e-05,6.1687763e-05,8.8775857e-06
1.7398721e-04,6.0558495e-05,6.1686193e-05,8.8772006e-06
1.7396847e-04,6.0557662e-05,6.1684612e-05,8.8768164e-06
1.7394984e-04,6.0556819e-05,6.1683019e-05,8.8764331e-06
1.7393133e-04,6.0555968e-05,6.1681414e-05,8.8760508e-06
1.7391294e-04,6.0555108e-05,6.1679798e-05,8.8756695e-06
1.7389466e-04,6.0554238e-05,6.1678170e-05,8.8752890e-06
1.7387649e-04,6.0553358e-05,6.1676530e-05,8.8749096e-06
1.7385843e-04,6.0552469e-05,6.1674878e-05,8.8745310e-06
1.7384049e-04,6.0551569e-05,6.1673214e-05,8.8741534e-06
1.7382266e-04,6.0550660e-05,6.1671538e-05,8.8737767e-06
1.7380495e-04,6.0549740e-05,6.1669850e-05,8.8734010e-06
1.7378735e-04,6.0548809e-05,6.1668150e-05,8.8730261e-06
1.7376986e-04,6.0547868e-05,6.1666438e-05,8.8726523e-06
1.7375248e-04,6.0546915e-05,6.1664714e-05,8.8722793e-06
1.7373521e-04,6.0545951e-05,6.1662978e-05,8.8719073e-06
1.7371805e-04,6.0544976e-05,6.1661229e-05,8.8715362e-06
1.7370101e-04,6.0543988e-05,6.1659468e-05,8.8711660e-06
1.7368407e-04,6.0542989e-05,6.1657695e-05,8.8707968e-06
1.7366724e-04,6.0541978e-05,6.1655909e-05,8.8704285e-06
1.7365053e-04,6.0540954e-05,6.1654110e-05,8.8700611e-06
1.7363392e-04,6.0539917e-05,6.1652299e-05,8.8696946e-06
1.7361742e-04,6.0538868e-05,6.1650475e-05,8.8693290e-06
1.7360103e-04,6.0537806e-05,6.1648638e-05,8.8689644e-06
1.7358474e-04,6.0536730e-05,6.1646789e-05,8.8686007e-06
1.7356856e-04,6.0535642e-05,6.1644926e-05,8.8682378e-06
1.7355249e-04,6.0534539e-05,6.1643051e-05,8.8678759e-06
1.7353652e-04,6.0533423e-05,6.1641162e-05,8.8675149e-06
1.7352066e-04,6.0532294e-05,6.1639261e-05,8.8671548e-06
1.7350490e-04,6.0531150e-05,6.1637347e-05,8.8667956e-06
1.7348925e-04,6.0529992e-05,6.1635420e-05,8.8664373e-06
1.7347370e-04,6.0528819e-05,6.1633479e-05,8.8660799e-06
1.7345826e-04,6.0527632e-05,6.1631526e-05,8.8657234e-06
1.7344291e-04,6.0526431e-05,6.1629560e-05,8.8653678e-06
1.7342767e-04,6.0525214e-05,6.1627581e-05,8.8650131e-06
1.7341254e-04,6.0523983e-05,6.1625589e-05,8.8646593e-06
1.7339750e-04,6.0522737e-05,6.1623585e-05,8.8643064e-06
1.7338256e-04,6.0521476e-05,6.1621567e-05,8.8639544e-06
1.7336773e-04,6.0520200e-05,6.1619537e-05,8.8636033e-06
1.7335300e-04,6.0518909e-05,6.1617494e-05,8.8632532e-06
1.7333836e-04,6.0517602e-05,6.1615437e-05,8.8629039e-06
1.7332383e-04,6.0516280e-05,6.1613369e-05,8.8625556e-06
1.7330939e-04,6.0514943e-05,6.1611287e-05,8.8622081e-06
1.7329505e-04,6.0513590e-05,6.1609192e-05,8.8618616e-06
1.7328081e-04,6.0512221e-05,6.1607085e-05,8.8615160e-06
1.7326667e-04,6.0510836e-05,6.1604965e-05,8.8611714e-06
1.7325262e-04,6.0509435e-05,6.1602832e-05,8.8608276e-06
1.7323867e-04,6.0508019e-05,6.1600686e-05,8.8604848e-06
1.7322482e-04,6.0506586e-05,6.1598528e-05,8.8601429e-06
1.7321107e-04,6.0505137e-05,6.1596356e-05,8.8598020e-06
1.7319741e-04,6.0503671e-05,6.1594172e-05,8.8594620e-06
1.7318384e-04,6.0502189e-05,6.1591975e-05,8.8591229e-06
1.7317038e-04,6.0500691e-05,6.1589764e-05,8.8587848e-06
1.7315700e-04,6.0499175e-05,6.1587541e-05,8.8584476e-06
1.7314372e-04,6.0497643e-05,6.1585305e-05,8.8581114e-06
1.7313054e-04,6.0496094e-05,6.1583056e-05,8.8577762e-06
1.7311745e-04,6.0494528e-05,6.1580794e-05,8.8574419e-06
1.7310445e-04,6.0492944e-05,6.1578520e-05,8.8571085e-06
1.7309154e-04,6.0491343e-05,6.1576232e-05,8.8567761e-06
1.7307873e-04,6.0489725e-05,6.1573931e-05,8.8564446e-06
1.7306601e-04,6.0488089e-05,6.1571617e-05,8.8561141e-06
1.7305339e-04,6.0486435e-05,6.1569290e-05,8.8557846e-06
1.7304085e-04,6.0484764e-05,6.1566950e-05,8.8554560e-06
1.7302841e-04,6.0483074e-05,6.1564597e-05,8.8551284e-06
1.7301605e-04,6.0481367e-05,6.1562231e-05,8.8548017e-06
1.7300379e-04,6.0479641e-05,6.1559852e-05,8.8544760e-06
1.7299162e-04,6.0477897e-05,6.1557460e-05,8.8541512e-06
1.7297954e-04,6.0476134e-05,6.1555055e-05,8.8538274e-06
1.7296755e-04,6.0474353e-05,6.1552637e-05,8.8535046e-06
1.7295565e-04,6.0472553e-05,6.1550206e-05,8.8531826e-06
1.7294383e-04,6.0470734e-05,6.1547762e-05,8.8528617e-06
1.7293211e-04,6.0468896e-05,6.1545305e-05,8.8525416e-06
1.7292047e-04,6.0467038e-05,6.1542835e-05,8.8522226e-06
1.7290893e-04,6.0465162e-05,6.1540352e-05,8.8519044e-06
1.7289747e-04,6.0463265e-05,6.1537857e-05,8.8515872e-06
1.7288609e-04,6.0461349e-05,6.1535348e-05,8.8512710e-06
1.7287481e-04,6.0459414e-05,6.1532826e-05,8.8509557e-06
1.7286361e-04,6.0457458e-05,6.1530292e-05,8.8506413e-06
1.7285249e-04,6.0455482e-05,6.1527745e-05,8.8503279e-06
1.7284146e-04,6.0453485e-05,6.1525185e-05,8.8500154e-06
1.7283052e-04,6.0451468e-05,6.1522612e-05,8.8497039e-06
1.7281966e-04,6.0449430e-05,6.1520026e-05,8.8493933e-06
1.7280888e-04,6.0447372e-05,6.1517427e-05,8.8490837e-06
1.7279819e-04,6.0445292e-05,6.1514816e-05,8.8487750e-06
1.7278758e-04,6.0443190e-05,6.1512192e-05,8.8484672e-06
1.7277705e-04,6.0441068e-05,6.1509555e-05,8.8481604e-06
1.7276661e-04,6.0438923e-05,6.1506905e-05,8.8478545e-06
1.7275624e-04,6.0436757e-05,6.1504242e-05,8.8475495e-06
1.7274596e-04,6.0434568e-05,6.1501566e-05,8.8472454e-06
1.7273576e-04,6.0432357e-05,6.1498877e-05,8.8469423e-06
1.7272564e-04,6.0430123e-05,6.1496176e-05,8.8466401e-06
1.7271559e-04,6.0427867e-05,6.1493461e-05,8.8463387e-06
1.7270563e-04,6.0425587e-05,6.1490733e-05,8.8460383e-06
1.7269575e-04,6.0423284e-05,6.1487992e-05,8.8457388e-06
1.7268594e-04,6.0420958e-05,6.1485238e-05,8.8454401e-06
1.7267621e-04,6.0418608e-05,6.1482470e-05,8.8451424e-06
1.7266656e-04,6.0416234e-05,6.1479690e-05,8.8448455e-06
1.7265699e-04,6.0413836e-05,6.1476896e-05,8.8445496e-06
1.7264749e-04,6.0411413e-05,6.1474088e-05,8.8442545e-06
1.7263807e-04,6.0408966e-05,6.1471268e-05,8.8439602e-06
1.7262873e-04,6.0406494e-05,6.1468434e-05,8.8436669e-06
1.7261946e-04,6.0403997e-05,6.1465586e-05,8.8433744e-06
1.7261026e-04,6.0401475e-05,6.1462725e-05,8.8430827e-06
1.7260114e-04,6.0398928e-05,6.1459851e-05,8.8427919e-06
1.7259210e-04,6.0396355e-05,6.1456963e-05,8.8425019e-06
1.7258313e-04,6.0393757e-05,6.1454061e-05,8.8422128e-06
1.7257423e-04,6.0391132e-05,6.1451146e-05,8.8419245e-06
1.7256540e-04,6.0388482e-05,6.1448217e-05,8.8416371e-06
1.7255665e-04,6.0385805e-05,6.1445274e-05,8.8413505e-06
1.7254797e-04,6.0383101e-05,6.1442318e-05,8.8410647e-06
1.7253936e-04,6.0380371e-05,6.1439348e-05,8.8407798e-06
1.7253083e-04,6.0377614e-05,6.1436364e-05,8.8404958e-06
1.7252236e-04,6.0374829e-05,6.1433366e-05,8.8402126e-06
1.7251397e-04,6.0372017e-05,6.1430354e-05,8.8399302e-06
1.7250565e-04,6.0369178e-05,6.1427328e-05,8.8396487e-06
1.7249739e-04,6.0366311e-05,6.1424288e-05,8.8393680e-06
1.7248921e-04,6.0363416e-05,6.1421234e-05,8.8390882e-06
1.7248110e-04,6.0360493e-05,6.1418167e-05,8.8388092e-06
1.7247306e-04,6.0357542e-05,6.1415085e-05,8.8385311e-06
1.7246509e-04,6.0354562e-05,6.1411990e-05,8.8382538e-06
1.7245718e-04,6.0351554e-05,6.1408881e-05,8.8379774e-06
1.7244935e-04,6.0348518e-05,6.1405758e-05,8.8377018e-06
1.7244159e-04,6.0345454e-05,6.1402621e-05,8.8374270e-06
1.7243390e-04,6.0342360e-05,6.1399470e-05,8.8371531e-06
1.7242627e-04,6.0339239e-05,6.1396305e-05,8.8368800e-06
1.7241872e-04,6.0336089e-05,6.1393127e-05,8.8366077e-06
1.7241124e-04,6.0332910e-05,6.1389934e-05,8.8363362e-06
1.7240382e-04,6.0329704e-05,6.1386728e-05,8.8360655e-06
1.7239647e-04,6.0326468e-05,6.1383507e-05,8.8357957e-06
1.7238920e-04,6.0323204e-05,6.1380273e-05,8.8355267e-06
1.7238199e-04,6.0319912e-05,6.1377024e-05,8.8352585e-06
1.7237485e-04,6.0316592e-05,6.1373762e-05,8.8349911e-06
1.7236778e-04,6.0313243e-05,6.1370486e-05,8.8347246e-06
1.7236078e-04,6.0309866e-05,6.1367195e-05,8.8344589e-06
1.7235384e-04,6.0306460e-05,6.1363890e-05,8.8341941e-06
1.7234698e-04,6.0303027e-05,6.1360572e-05,8.8339301e-06
1.7234018e-04,6.0299565e-05,6.1357238e-05,8.8336669e-06
1.7233345e-04,6.0296075e-05,6.1353891e-05,8.8334046e-06
1.7232679e-04,6.0292557e-05,6.1350529e-05,8.8331432e-06
1.7232020e-04,6.0289011e-05,6.1347153e-05,8.8328827e-06
1.7231368e-04,6.0285436e-05,6.1343763e-05,8.8326230e-06
1.7230722e-04,6.0281833e-05,6.1340358e-05,8.8323642e-06
1.7230083e-04,6.0278202e-05,6.1336938e-05,8.8321062e-06
1.7229452e-04,6.0274543e-05,6.1333504e-05,8.8318492e-06
1.7228826e-04,6.0270856e-05,6.1330055e-05,8.8315930e-06
1.7228208e-04,6.0267140e-05,6.1326591e-05,8.8313378e-06
1.7227596e-04,6.0263397e-05,6.1323112e-05,8.8310834e-06
1.7226992e-04,6.0259625e-05,6.1319619e-05,8.8308299e-06
1.7226394e-04,6.0255824e-05,6.1316110e-05,8.8305773e-06
1.7225802e-04,6.0251996e-05,6.1312587e-05,8.8303256e-06
1.7225218e-04,6.0248139e-05,6.1309048e-05,8.8300748e-06
1.7224640e-04,6.0244255e-05,6.1305495e-05,8.8298248e-06
1.7224069e-04,6.0240342e-05,6.1301926e-05,8.8295758e-06
1.7223505e-04,6.0236400e-05,6.1298342e-05,8.8293277e-06
1.7222947e-04,6.0232431e-05,6.1294743e-05,8.8290805e-06
1.7222396e-04,6.0228434e-05,6.1291129e-05,8.8288342e-06
1.7221852e-04,6.0224409e-05,6.1287499e-05,8.8285888e-06
1.7221315e-04,6.0220356e-05,6.1283854e-05,8.8283443e-06
1.7220784e-04,6.0216275e-05,6.1280194e-05,8.8281007e-06
1.7220261e-04,6.0212166e-05,6.1276518e-05,8.8278580e-06
1.7219744e-04,6.0208029e-05,6.1272826e-05,8.8276162e-06
