2.4573640e-05,5.2636714e-05,1.4623742e-04,1.1422881e-04
2.4573944e-05,5.2644861e-05,1.4619978e-04,1.1422235e-04
2.4574248e-05,5.2652967e-05,1.4616183e-04,1.1421584e-04
2.4574551e-05,5.2661030e-05,1.4612358e-04,1.1420928e-04
2.4574853e-05,5.2669051e-05,1.4608501e-04,1.1420267e-04
2.4575153e-05,5.2677030e-05,1.4604614e-04,1.1419601e-04
2.4575453e-05,5.2684966e-05,1.4600696e-04,1.1418930e-04
2.4575752e-05,5.2692859e-05,1.4596748e-04,1.1418254e-04
2.4576051e-05,5.2700709e-05,1.4592769e-04,1.1417573e-04
2.4576348e-05,5.2708517e-05,1.4588760e-04,1.1416887e-04
2.4576645e-05,5.2716281e-05,1.4584721e-04,1.1416196e-04
2.4576941e-05,5.2724003e-05,1.4580651e-04,1.1415500e-04
2.4577237e-05,5.2731680e-05,1.4576552e-04,1.1414800e-04
2.4577532e-05,5.2739314e-05,1.4572423e-04,1.1414094e-04
2.4577826e-05,5.2746905e-05,1.4568263e-04,1.1413383e-04
2.4578120e-05,5.2754451e-05,1.4564075e-04,1.1412668e-04
2.4578414e-05,5.2761953e-05,1.4559856e-04,1.1411948e-04
2.4578707e-05,5.2769411e-05,1.4555608e-04,1.1411223e-04
2.4579000e-05,5.2776825e-05,1.4551331e-04,1.1410493e-04
2.4579292e-05,5.2784194e-05,1.4547024e-04,1.1409758e-04
2.4579584e-05,5.2791517e-05,1.4542689e-04,1.1409018e-04
2.4579876e-05,5.2798796e-05,1.4538324e-04,1.1408274e-04
2.4580168e-05,5.2806030e-05,1.4533930e-04,1.1407525e-04
2.4580460e-05,5.2813218e-05,1.4529508e-04,1.1406771e-04
2.4580751e-05,5.2820360e-05,1.4525057e-04,1.1406012e-04
2.4581042e-05,5.2827457e-05,1.4520577e-04,1.1405248e-04
2.4581333e-05,5.2834507e-05,1.4516069e-04,1.1404479e-04
2.4581624e-05,5.2841512e-05,1.4511532e-04,1.1403706e-04
