5.9641389e-05,1.0909250e-05,1.8591133e-05,4.6345169e-05,0.0000000e+00
5.9628224e-05,1.0907965e-05,1.8591794e-05,4.6342763e-05,0.0000000e+00
5.9615049e-05,1.0906675e-05,1.8592447e-05,4.6340337e-05,0.0000000e+00
5.9601863e-05,1.0905380e-05,1.8593092e-05,4.6337892e-05,0.0000000e+00
5.9588667e-05,1.0904081e-05,1.8593730e-05,4.6335428e-05,0.0000000e+00
5.9575460e-05,1.0902777e-05,1.8594359e-05,4.6332944e-05,0.0000000e+00
5.9562242e-05,1.0901469e-05,1.8594979e-05,4.6330441e-05,0.0000000e+00
5.9549015e-05,1.0900156e-05,1.8595592e-05,4.6327919e-05,0.0000000e+00
5.9535776e-05,1.0898838e-05,1.8596197e-05,4.6325378e-05,0.0000000e+00
5.9522527e-05,1.0897516e-05,1.8596793e-05,4.6322817e-05,0.0000000e+00
5.9509267e-05,1.0896189e-05,1.8597381e-05,4.6320237e-05,0.0000000e+00
5.9495997e-05,1.0894858e-05,1.8597960e-05,4.6317637e-05,0.0000000e+00
5.9482716e-05,1.0893521e-05,1.8598531e-05,4.6315018e-05,0.0000000e+00
5.9469424e-05,1.0892180e-05,1.8599094e-05,4.6312380e-05,0.0000000e+00
5.9456121e-05,1.0890834e-05,1.8599648e-05,4.6309722e-05,0.0000000e+00
5.9442808e-05,1.0889483e-05,1.8600194e-05,4.6307044e-05,0.0000000e+00
5.9429484e-05,1.0888127e-05,1.8600731e-05,4.6304347e-05,0.0000000e+00
5.9416149e-05,1.0886766e-05,1.8601260e-05,4.6301631e-05,0.0000000e+00
5.9402803e-05,1.0885400e-05,1.8601781e-05,4.6298895e-05,0.0000000e+00
5.9389446e-05,1.0884030e-05,1.8602292e-05,4.6296140e-05,0.0000000e+00
5.9376078e-05,1.0882654e-05,1.8602795e-05,4.6293365e-05,0.0000000e+00
5.9362699e-05,1.0881273e-05,1.8603290e-05,4.6290570e-05,0.0000000e+00
5.9349308e-05,1.0879887e-05,1.8603775e-05,4.6287757e-05,0.0000000e+00
5.9335907e-05,1.0878496e-05,1.8604252e-05,4.6284923e-05,0.0000000e+00
5.9322494e-05,1.0877100e-05,1.8604721e-05,4.6282070e-05,0.0000000e+00
5.9309071e-05,1.0875699e-05,1.8605180e-05,4.6279198e-05,0.0000000e+00
5.9295635e-05,1.0874293e-05,1.8605631e-05,4.6276305e-05,0.0000000e+00
5.9282189e-05,1.0872881e-05,1.8606073e-05,4.6273394e-05,0.0000000e+00
5.9268731e-05,1.0871464e-05,1.8606506e-05,4.6270463e-05,0.0000000e+00
5.9255261e-05,1.0870042e-05,1.8606931e-05,4.6267512e-05,0.0000000e+00
5.9241780e-05,1.0868615e-05,1.8607346e-05,4.6264542e-05,0.0000000e+00
5.9228288e-05,1.0867182e-05,1.8607753e-05,4.6261552e-05,0.0000000e+00
5.9214783e-05,1.0865744e-05,1.8608150e-05,4.6258543e-05,0.0000000e+00
5.9201268e-05,1.0864301e-05,1.8608539e-05,4.6255514e-05,0.0000000e+00
5.9187740e-05,1.0862853e-05,1.8608919e-05,4.6252465e-05,0.0000000e+00
5.9174201e-05,1.0861399e-05,1.8609290e-05,4.6249397e-05,0.0000000e+00
5.9160649e-05,1.0859939e-05,1.8609652e-05,4.6246310e-05,0.0000000e+00
5.9147086e-05,1.0858474e-05,1.8610005e-05,4.6243203e-05,0.0000000e+00
5.9133512e-05,1.0857004e-05,1.8610349e-05,4.6240076e-05,0.0000000e+00
5.9119925e-05,1.0855529e-05,1.8610684e-05,4.6236930e-05,0.0000000e+00
5.9106326e-05,1.0854047e-05,1.8611010e-05,4.6233764e-05,0.0000000e+00
5.9092715e-05,1.0852561e-05,1.8611327e-05,4.6230579e-05,0.0000000e+00
5.9079092e-05,1.0851069e-05,1.8611635e-05,4.6227374e-05,0.0000000e+00
5.9065457e-05,1.0849571e-05,1.8611933e-05,4.6224149e-05,0.0000000e+00
5.9051809e-05,1.0848068e-05,1.8612223e-05,4.6220905e-05,0.0000000e+00
5.9038150e-05,1.0846559e-05,1.8612503e-05,4.6217642e-05,0.0000000e+00
5.9024478e-05,1.0845045e-05,1.8612774e-05,4.6214358e-05,0.0000000e+00
5.9010793e-05,1.0843525e-05,1.8613036e-05,4.6211055e-05,0.0000000e+00
5.8997096e-05,1.0841999e-05,1.8613289e-05,4.6207733e-05,0.0000000e+00
5.8983387e-05,1.0840468e-05,1.8613533e-05,4.6204391e-05,0.0000000e+00
5.8969664e-05,1.0838931e-05,1.8613767e-05,4.6201030e-05,0.0000000e+00
5.8955929e-05,1.0837388e-05,1.8613992e-05,4.6197648e-05,0.0000000e+00
5.8942182e-05,1.0835840e-05,1.8614208e-05,4.6194248e-05,0.0000000e+00
5.8928421e-05,1.0834286e-05,1.8614414e-05,4.6190828e-05,0.0000000e+00
5.8914647e-05,1.0832726e-05,1.8614611e-05,4.6187388e-05,0.0000000e+00
5.8900861e-05,1.0831161e-05,1.8614799e-05,4.6183928e-05,0.0000000e+00
5.8887062e-05,1.0829590e-05,1.8614978e-05,4.6180450e-05,0.0000000e+00
5.8873249e-05,1.0828013e-05,1.8615147e-05,4.6176951e-05,0.0000000e+00
5.8859424e-05,1.0826430e-05,1.8615306e-05,4.6173434e-05,0.0000000e+00
5.8845585e-05,1.0824841e-05,1.8615457e-05,4.6169896e-05,0.0000000e+00
5.8831733e-05,1.0823246e-05,1.8615598e-05,4.6166339e-05,0.0000000e+00
5.8817869e-05,1.0821646e-05,1.8615729e-05,4.6162763e-05,0.0000000e+00
5.8803991e-05,1.0820040e-05,1.8615852e-05,4.6159167e-05,0.0000000e+00
5.8790101e-05,1.0818428e-05,1.8615965e-05,4.6155552e-05,0.0000000e+00
5.8776197e-05,1.0816810e-05,1.8616068e-05,4.6151916e-05,0.0000000e+00
5.8762281e-05,1.0815186e-05,1.8616162e-05,4.6148262e-05,0.0000000e+00
5.8748351e-05,1.0813557e-05,1.8616247e-05,4.6144588e-05,0.0000000e+00
5.8734409e-05,1.0811921e-05,1.8616322e-05,4.6140894e-05,0.0000000e+00
5.8720454e-05,1.0810280e-05,1.8616388e-05,4.6137180e-05,0.0000000e+00
5.8706485e-05,1.0808633e-05,1.8616445e-05,4.6133447e-05,0.0000000e+00
5.8692504e-05,1.0806980e-05,1.8616492e-05,4.6129694e-05,0.0000000e+00
5.8678509e-05,1.0805320e-05,1.8616530e-05,4.6125922e-05,0.0000000e+00
5.8664502e-05,1.0803655e-05,1.8616559e-05,4.6122130e-05,0.0000000e+00
5.8650482e-05,1.0801984e-05,1.8616577e-05,4.6118318e-05,0.0000000e+00
5.8636448e-05,1.0800307e-05,1.8616587e-05,4.6114487e-05,0.0000000e+00
5.8622402e-05,1.0798625e-05,1.8616587e-05,4.6110636e-05,0.0000000e+00
5.8608343e-05,1.0796936e-05,1.8616577e-05,4.6106765e-05,0.0000000e+00
5.8594270e-05,1.0795241e-05,1.8616559e-05,4.6102875e-05,0.0000000e+00
5.8580184e-05,1.0793540e-05,1.8616530e-05,4.6098965e-05,0.0000000e+00
5.8566086e-05,1.0791833e-05,1.8616492e-05,4.6095035e-05,0.0000000e+00
5.8551974e-05,1.0790120e-05,1.8616445e-05,4.6091086e-05,0.0000000e+00
5.8537849e-05,1.0788402e-05,1.8616388e-05,4.6087117e-05,0.0000000e+00
5.8523710e-05,1.0786677e-05,1.8616322e-05,4.6083129e-05,0.0000000e+00
5.8509559e-05,1.0784946e-05,1.8616246e-05,4.6079121e-05,0.0000000e+00
5.8495394e-05,1.0783209e-05,1.8616160e-05,4.6075093e-05,0.0000000e+00
5.8481216e-05,1.0781466e-05,1.8616065e-05,4.6071046e-05,0.0000000e+00
5.8467024e-05,1.0779718e-05,1.8615961e-05,4.6066980e-05,0.0000000e+00
5.8452819e-05,1.0777963e-05,1.8615847e-05,4.6062893e-05,0.0000000e+00
5.8438601e-05,1.0776202e-05,1.8615724e-05,4.6058788e-05,0.0000000e+00
5.8424369e-05,1.0774435e-05,1.8615591e-05,4.6054663e-05,0.0000000e+00
5.8410123e-05,1.0772662e-05,1.8615449e-05,4.6050518e-05,0.0000000e+00
5.8395864e-05,1.0770883e-05,1.8615297e-05,4.6046355e-05,0.0000000e+00
5.8381591e-05,1.0769098e-05,1.8615136e-05,4.6042172e-05,0.0000000e+00
5.8367305e-05,1.0767307e-05,1.8614965e-05,4.6037970e-05,0.0000000e+00
5.8353004e-05,1.0765509e-05,1.8614785e-05,4.6033749e-05,0.0000000e+00
5.8338690e-05,1.0763706e-05,1.8614595e-05,4.6029508e-05,0.0000000e+00
5.8324362e-05,1.0761897e-05,1.8614396e-05,4.6025250e-05,0.0000000e+00
5.8310020e-05,1.0760081e-05,1.8614188e-05,4.6020972e-05,0.0000000e+00
5.8295663e-05,1.0758260e-05,1.8613970e-05,4.6016676e-05,0.0000000e+00
5.8281292e-05,1.0756432e-05,1.8613743e-05,4.6012361e-05,0.0000000e+00
5.8266908e-05,1.0754598e-05,1.8613506e-05,4.6008027e-05,0.0000000e+00
5.8252508e-05,1.0752758e-05,1.8613260e-05,4.6003675e-05,0.0000000e+00
5.8238094e-05,1.0750912e-05,1.8613005e-05,4.5999305e-05,0.0000000e+00
5.8223666e-05,1.0749060e-05,1.8612740e-05,4.5994917e-05,0.0000000e+00
5.8209223e-05,1.0747202e-05,1.8612466e-05,4.5990510e-05,0.0000000e+00
5.8194765e-05,1.0745337e-05,1.8612182e-05,4.5986086e-05,0.0000000e+00
5.8180292e-05,1.0743467e-05,1.8611889e-05,4.5981643e-05,0.0000000e+00
5.8165805e-05,1.0741590e-05,1.8611587e-05,4.5977182e-05,0.0000000e+00
5.8151302e-05,1.0739707e-05,1.8611275e-05,4.5972704e-05,0.0000000e+00
5.8136784e-05,1.0737818e-05,1.8610953e-05,4.5968208e-05,0.0000000e+00
5.8122251e-05,1.0735922e-05,1.8610623e-05,4.5963695e-05,0.0000000e+00
5.8107702e-05,1.0734020e-05,1.8610283e-05,4.5959163e-05,0.0000000e+00
5.8093138e-05,1.0732112e-05,1.8609933e-05,4.5954615e-05,0.0000000e+00
5.8078559e-05,1.0730198e-05,1.8609574e-05,4.5950049e-05,0.0000000e+00
5.8063963e-05,1.0728277e-05,1.8609206e-05,4.5945465e-05,0.0000000e+00
5.8049353e-05,1.0726350e-05,1.8608828e-05,4.5940864e-05,0.0000000e+00
5.8034726e-05,1.0724417e-05,1.8608440e-05,4.5936246e-05,0.0000000e+00
5.8020083e-05,1.0722477e-05,1.8608044e-05,4.5931611e-05,0.0000000e+00
5.8005425e-05,1.0720532e-05,1.8607637e-05,4.5926959e-05,0.0000000e+00
5.7990751e-05,1.0718579e-05,1.8607222e-05,4.5922290e-05,0.0000000e+00
5.7976060e-05,1.0716621e-05,1.8606796e-05,4.5917604e-05,0.0000000e+00
5.7961354e-05,1.0714655e-05,1.8606362e-05,4.5912901e-05,0.0000000e+00
5.7946631e-05,1.0712684e-05,1.8605918e-05,4.5908181e-05,0.0000000e+00
5.7931892e-05,1.0710706e-05,1.8605465e-05,4.5903445e-05,0.0000000e+00
5.7917137e-05,1.0708722e-05,1.8605002e-05,4.5898692e-05,0.0000000e+00
5.7902365e-05,1.0706731e-05,1.8604529e-05,4.5893922e-05,0.0000000e+00
5.7887577e-05,1.0704733e-05,1.8604048e-05,4.5889135e-05,0.0000000e+00
5.7872772e-05,1.0702730e-05,1.8603557e-05,4.5884332e-05,0.0000000e+00
5.7857951e-05,1.0700719e-05,1.8603056e-05,4.5879513e-05,0.0000000e+00
5.7843113e-05,1.0698702e-05,1.8602546e-05,4.5874677e-05,0.0000000e+00
5.7828258e-05,1.0696679e-05,1.8602027e-05,4.5869825e-05,0.0000000e+00
5.7813386e-05,1.0694649e-05,1.8601498e-05,4.5864956e-05,0.0000000e+00
5.7798498e-05,1.0692612e-05,1.8600960e-05,4.5860072e-05,0.0000000e+00
5.7783592e-05,1.0690568e-05,1.8600412e-05,4.5855171e-05,0.0000000e+00
5.7768669e-05,1.0688519e-05,1.8599855e-05,4.5850254e-05,0.0000000e+00
5.7753730e-05,1.0686462e-05,1.8599289e-05,4.5845320e-05,0.0000000e+00
5.7738772e-05,1.0684399e-05,1.8598713e-05,4.5840371e-05,0.0000000e+00
5.7723798e-05,1.0682329e-05,1.8598128e-05,4.5835406e-05,0.0000000e+00
5.7708806e-05,1.0680252e-05,1.8597533e-05,4.5830425e-05,0.0000000e+00
5.7693796e-05,1.0678169e-05,1.8596929e-05,4.5825429e-05,0.0000000e+00
5.7678769e-05,1.0676079e-05,1.8596316e-05,4.5820416e-05,0.0000000e+00
5.7663724e-05,1.0673982e-05,1.8595693e-05,4.5815388e-05,0.0000000e+00
5.7648662e-05,1.0671879e-05,1.8595061e-05,4.5810344e-05,0.0000000e+00
5.7633581e-05,1.0669769e-05,1.8594420e-05,4.5805285e-05,0.0000000e+00
5.7618482e-05,1.0667652e-05,1.8593770e-05,4.5800210e-05,0.0000000e+00
5.7603365e-05,1.0665529e-05,1.8593110e-05,4.5795120e-05,0.0000000e+00
5.7588231e-05,1.0663399e-05,1.8592441e-05,4.5790015e-05,0.0000000e+00
5.7573078e-05,1.0661262e-05,1.8591763e-05,4.5784894e-05,0.0000000e+00
5.7557906e-05,1.0659118e-05,1.8591075e-05,4.5779759e-05,0.0000000e+00
5.7542717e-05,1.0656968e-05,1.8590378e-05,4.5774608e-05,0.0000000e+00
5.7527509e-05,1.0654810e-05,1.8589673e-05,4.5769443e-05,0.0000000e+00
5.7512283e-05,1.0652646e-05,1.8588958e-05,4.5764263e-05,0.0000000e+00
5.7497039e-05,1.0650476e-05,1.8588233e-05,4.5759068e-05,0.0000000e+00
5.7481776e-05,1.0648298e-05,1.8587500e-05,4.5753858e-05,0.0000000e+00
5.7466495e-05,1.0646114e-05,1.8586758e-05,4.5748634e-05,0.0000000e+00
5.7451195e-05,1.0643923e-05,1.8586006e-05,4.5743395e-05,0.0000000e+00
5.7435877e-05,1.0641725e-05,1.8585245e-05,4.5738142e-05,0.0000000e+00
5.7420541e-05,1.0639520e-05,1.8584476e-05,4.5732875e-05,0.0000000e+00
5.7405186e-05,1.0637309e-05,1.8583697e-05,4.5727594e-05,0.0000000e+00
5.7389812e-05,1.0635090e-05,1.8582909e-05,4.5722298e-05,0.0000000e+00
5.7374420e-05,1.0632865e-05,1.8582112e-05,4.5716989e-05,0.0000000e+00
5.7359009e-05,1.0630633e-05,1.8581306e-05,4.5711665e-05,0.0000000e+00
5.7343580e-05,1.0628394e-05,1.8580491e-05,4.5706328e-05,0.0000000e+00
5.7328131e-05,1.0626148e-05,1.8579667e-05,4.5700977e-05,0.0000000e+00
5.7312664e-05,1.0623896e-05,1.8578834e-05,4.5695612e-05,0.0000000e+00
5.7297179e-05,1.0621637e-05,1.8577992e-05,4.5690233e-05,0.0000000e+00
5.7281674e-05,1.0619370e-05,1.8577141e-05,4.5684842e-05,0.0000000e+00
5.7266150e-05,1.0617097e-05,1.8576281e-05,4.5679436e-05,0.0000000e+00
5.7250607e-05,1.0614817e-05,1.8575412e-05,4.5674018e-05,0.0000000e+00
5.7235046e-05,1.0612531e-05,1.8574534e-05,4.5668586e-05,0.0000000e+00
5.7219465e-05,1.0610237e-05,1.8573647e-05,4.5663141e-05,0.0000000e+00
5.7203865e-05,1.0607937e-05,1.8572751e-05,4.5657683e-05,0.0000000e+00
5.7188246e-05,1.0605629e-05,1.8571847e-05,4.5652212e-05,0.0000000e+00
