5.4957058e-05,6.6092578e-06,1.6075697e-05,4.3017294e-05,0.0000000e+00
5.4940383e-05,6.6082807e-06,1.6077083e-05,4.3020240e-05,0.0000000e+00
5.4923681e-05,6.6072997e-06,1.6078467e-05,4.3023162e-05,0.0000000e+00
5.4906952e-05,6.6063149e-06,1.6079848e-05,4.3026062e-05,0.0000000e+00
5.4890195e-05,6.6053262e-06,1.6081227e-05,4.3028938e-05,0.0000000e+00
5.4873411e-05,6.6043337e-06,1.6082604e-05,4.3031791e-05,0.0000000e+00
5.4856600e-05,6.6033374e-06,1.6083979e-05,4.3034621e-05,0.0000000e+00
5.4839762e-05,6.6023372e-06,1.6085351e-05,4.3037429e-05,0.0000000e+00
5.4822896e-05,6.6013332e-06,1.6086721e-05,4.3040213e-05,0.0000000e+00
5.4806004e-05,6.6003253e-06,1.6088088e-05,4.3042974e-05,0.0000000e+00
5.4789084e-05,6.5993137e-06,1.6089453e-05,4.3045712e-05,0.0000000e+00
5.4772137e-05,6.5982982e-06,1.6090816e-05,4.3048427e-05,0.0000000e+00
5.4755162e-05,6.5972790e-06,1.6092176e-05,4.3051120e-05,0.0000000e+00
5.4738161e-05,6.5962559e-06,1.6093534e-05,4.3053789e-05,0.0000000e+00
5.4721132e-05,6.5952291e-06,1.6094890e-05,4.3056435e-05,0.0000000e+00
5.4704076e-05,6.5941986e-06,1.6096243e-05,4.3059059e-05,0.0000000e+00
5.4686992e-05,6.5931643e-06,1.6097593e-05,4.3061660e-05,0.0000000e+00
5.4669881e-05,6.5921262e-06,1.6098941e-05,4.3064238e-05,0.0000000e+00
5.4652742e-05,6.5910844e-06,1.6100287e-05,4.3066793e-05,0.0000000e+00
5.4635576e-05,6.5900389e-06,1.6101630e-05,4.3069326e-05,0.0000000e+00
5.4618383e-05,6.5889897e-06,1.6102970e-05,4.3071835e-05,0.0000000e+00
5.4601162e-05,6.5879368e-06,1.6104308e-05,4.3074323e-05,0.0000000e+00
5.4583913e-05,6.5868801e-06,1.6105644e-05,4.3076787e-05,0.0000000e+00
5.4566637e-05,6.5858198e-06,1.6106976e-05,4.3079230e-05,0.0000000e+00
5.4549333e-05,6.5847558e-06,1.6108306e-05,4.3081649e-05,0.0000000e+00
5.4532001e-05,6.5836881e-06,1.6109634e-05,4.3084046e-05,0.0000000e+00
5.4514642e-05,6.5826168e-06,1.6110959e-05,4.3086421e-05,0.0000000e+00
5.4497255e-05,6.5815419e-06,1.6112281e-05,4.3088773e-05,0.0000000e+00
5.4479840e-05,6.5804632e-06,1.6113600e-05,4.3091103e-05,0.0000000e+00
5.4462398e-05,6.5793810e-06,1.6114917e-05,4.3093411e-05,0.0000000e+00
5.4444928e-05,6.5782951e-06,1.6116231e-05,4.3095696e-05,0.0000000e+00
5.4427430e-05,6.5772057e-06,1.6117542e-05,4.3097959e-05,0.0000000e+00
5.4409905e-05,6.5761126e-06,1.6118851e-05,4.3100199e-05,0.0000000e+00
5.4392351e-05,6.5750159e-06,1.6120156e-05,4.3102417e-05,0.0000000e+00
5.4374770e-05,6.5739157e-06,1.6121459e-05,4.3104613e-05,0.0000000e+00
5.4357161e-05,6.5728118e-06,1.6122759e-05,4.3106787e-05,0.0000000e+00
5.4339524e-05,6.5717044e-06,1.6124057e-05,4.3108938e-05,0.0000000e+00
5.4321859e-05,6.5705934e-06,1.6125351e-05,4.3111067e-05,0.0000000e+00
5.4304166e-05,6.5694789e-06,1.6126643e-05,4.3113174e-05,0.0000000e+00
5.4286445e-05,6.5683608e-06,1.6127932e-05,4.3115258e-05,0.0000000e+00
5.4268696e-05,6.5672391e-06,1.6129218e-05,4.3117320e-05,0.0000000e+00
5.4250919e-05,6.5661139e-06,1.6130501e-05,4.3119361e-05,0.0000000e+00
5.4233113e-05,6.5649852e-06,1.6131782e-05,4.3121379e-05,0.0000000e+00
5.4215280e-05,6.5638529e-06,1.6133059e-05,4.3123375e-05,0.0000000e+00
5.4197417e-05,6.5627171e-06,1.6134334e-05,4.3125349e-05,0.0000000e+00
5.4179527e-05,6.5615777e-06,1.6135605e-05,4.3127301e-05,0.0000000e+00
5.4161608e-05,6.5604349e-06,1.6136874e-05,4.3129231e-05,0.0000000e+00
5.4143660e-05,6.5592885e-06,1.6138140e-05,4.3131139e-05,0.0000000e+00
5.4125684e-05,6.5581386e-06,1.6139403e-05,4.3133025e-05,0.0000000e+00
5.4107679e-05,6.5569851e-06,1.6140663e-05,4.3134889e-05,0.0000000e+00
5.4089645e-05,6.5558282e-06,1.6141921e-05,4.3136731e-05,0.0000000e+00
5.4071582e-05,6.5546678e-06,1.6143175e-05,4.3138551e-05,0.0000000e+00
5.4053490e-05,6.5535038e-06,1.6144426e-05,4.3140349e-05,0.0000000e+00
5.4035369e-05,6.5523364e-06,1.6145675e-05,4.3142125e-05,0.0000000e+00
5.4017219e-05,6.5511655e-06,1.6146921e-05,4.3143879e-05,0.0000000e+00
5.3999040e-05,6.5499911e-06,1.6148163e-05,4.3145611e-05,0.0000000e+00
5.3980831e-05,6.5488132e-06,1.6149403e-05,4.3147321e-05,0.0000000e+00
5.3962593e-05,6.5476318e-06,1.6150640e-05,4.3149010e-05,0.0000000e+00
5.3944325e-05,6.5464470e-06,1.6151873e-05,4.3150676e-05,0.0000000e+00
5.3926028e-05,6.5452587e-06,1.6153104e-05,4.3152320e-05,0.0000000e+00
5.3907700e-05,6.5440670e-06,1.6154332e-05,4.3153943e-05,0.0000000e+00
5.3889343e-05,6.5428718e-06,1.6155557e-05,4.3155543e-05,0.0000000e+00
5.3870956e-05,6.5416731e-06,1.6156779e-05,4.3157122e-05,0.0000000e+00
5.3852539e-05,6.5404710e-06,1.6157997e-05,4.3158678e-05,0.0000000e+00
5.3834091e-05,6.5392655e-06,1.6159213e-05,4.3160213e-05,0.0000000e+00
5.3815613e-05,6.5380565e-06,1.6160426e-05,4.3161726e-05,0.0000000e+00
