4.0149099e-04,2.0780221e-05,1.7972546e-05,3.9562063e-05,0.0000000e+00
4.0156214e-04,2.0781417e-05,1.7973667e-05,3.9565991e-05,0.0000000e+00
4.0163320e-04,2.0782607e-05,1.7974786e-05,3.9569919e-05,0.0000000e+00
4.0170417e-04,2.0783792e-05,1.7975901e-05,3.9573849e-05,0.0000000e+00
4.0177504e-04,2.0784972e-05,1.7977013e-05,3.9577780e-05,0.0000000e+00
4.0184583e-04,2.0786146e-05,1.7978123e-05,3.9581711e-05,0.0000000e+00
4.0191652e-04,2.0787314e-05,1.7979229e-05,3.9585645e-05,0.0000000e+00
4.0198712e-04,2.0788477e-05,1.7980332e-05,3.9589579e-05,0.0000000e+00
4.0205764e-04,2.0789635e-05,1.7981433e-05,3.9593514e-05,0.0000000e+00
4.0212806e-04,2.0790788e-05,1.7982531e-05,3.9597451e-05,0.0000000e+00
4.0219839e-04,2.0791935e-05,1.7983625e-05,3.9601388e-05,0.0000000e+00
4.0226864e-04,2.0793077e-05,1.7984717e-05,3.9605327e-05,0.0000000e+00
4.0233880e-04,2.0794214e-05,1.7985806e-05,3.9609267e-05,0.0000000e+00
4.0240887e-04,2.0795346e-05,1.7986892e-05,3.9613209e-05,0.0000000e+00
4.0247885e-04,2.0796472e-05,1.7987975e-05,3.9617151e-05,0.0000000e+00
4.0254875e-04,2.0797594e-05,1.7989056e-05,3.9621095e-05,0.0000000e+00
4.0261856e-04,2.0798711e-05,1.7990133e-05,3.9625041e-05,0.0000000e+00
4.0268828e-04,2.0799823e-05,1.7991208e-05,3.9628987e-05,0.0000000e+00
4.0275792e-04,2.0800930e-05,1.7992280e-05,3.9632935e-05,0.0000000e+00
4.0282747e-04,2.0802032e-05,1.7993350e-05,3.9636884e-05,0.0000000e+00
4.0289694e-04,2.0803130e-05,1.7994416e-05,3.9640834e-05,0.0000000e+00
4.0296633e-04,2.0804223e-05,1.7995480e-05,3.9644786e-05,0.0000000e+00
4.0303563e-04,2.0805311e-05,1.7996541e-05,3.9648738e-05,0.0000000e+00
4.0310485e-04,2.0806395e-05,1.7997599e-05,3.9652693e-05,0.0000000e+00
4.0317399e-04,2.0807474e-05,1.7998655e-05,3.9656648e-05,0.0000000e+00
4.0324304e-04,2.0808549e-05,1.7999708e-05,3.9660604e-05,0.0000000e+00
4.0331202e-04,2.0809620e-05,1.8000758e-05,3.9664562e-05,0.0000000e+00
4.0338091e-04,2.0810687e-05,1.8001806e-05,3.9668521e-05,0.0000000e+00
4.0344973e-04,2.0811749e-05,1.8002851e-05,3.9672482e-05,0.0000000e+00
4.0351846e-04,2.0812807e-05,1.8003893e-05,3.9676443e-05,0.0000000e+00
4.0358712e-04,2.0813861e-05,1.8004933e-05,3.9680406e-05,0.0000000e+00
4.0365569e-04,2.0814911e-05,1.8005970e-05,3.9684369e-05,0.0000000e+00
4.0372419e-04,2.0815958e-05,1.8007004e-05,3.9688334e-05,0.0000000e+00
4.0379262e-04,2.0817000e-05,1.8008036e-05,3.9692300e-05,0.0000000e+00
4.0386096e-04,2.0818038e-05,1.8009065e-05,3.9696267e-05,0.0000000e+00
4.0392923e-04,2.0819073e-05,1.8010092e-05,3.9700236e-05,0.0000000e+00
4.0399742e-04,2.0820103e-05,1.8011116e-05,3.9704205e-05,0.0000000e+00
